Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,Predicted_Order_Profit
8790,CA-2020-126914,15-06-20,19-06-20,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Monroe,North Carolina,South,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,119.728,2,-3.8864,0,Cards,1.9701198019801984
8703,CA-2020-119284,15-06-20,20-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,South,OFF-PA-10000312,Office Supplies,Paper,Xerox 1955,125.36,5,29.692,1,Online,1.9701198019801984
8701,CA-2020-119284,15-06-20,20-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,South,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,126.608,8,6.7032,1,Cards,1.9701198019801984
8699,CA-2020-119284,15-06-20,20-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,South,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",130.96,2,-28.224,1,Cards,-32.933
7090,CA-2020-118864,15-06-20,19-06-20,Second Class,KH-16690,Kristen Hastings,Corporate,United States,Los Angeles,California,West,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,143.96,1,7.4975,0,Cards,10.055439422473302
8702,CA-2020-119284,15-06-20,20-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,South,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",160.776,1,17.847,1,Online,1.9701198019801984
8697,CA-2020-119284,15-06-20,20-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,South,TEC-PH-10001051,Technology,Phones,HTC One,249.976,3,26.9973,1,Cards,1.9701198019801984
8789,CA-2020-126914,15-06-20,19-06-20,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Monroe,North Carolina,South,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,746.352,3,52.3764,0,Online,-28.45991717171715
8700,CA-2020-119284,15-06-20,20-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,South,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),2261.936,8,223.9936,1,COD,353.64370499999995
8698,CA-2020-119284,15-06-20,20-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,South,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,104.168,4,9.3504,1,COD,1.9701198019801984
2873,CA-2020-135167,15-06-20,20-06-20,Standard Class,SC-20800,Stuart Calhoun,Consumer,United States,Los Angeles,California,West,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",97.26,1,1.7466,0,Online,10.055439422473302
5478,CA-2020-169691,15-06-20,18-06-20,First Class,Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,Central,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,116.94,3,8.7906,0,Online,10.055439422473302
673,CA-2020-111178,15-06-20,22-06-20,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Quincy,Illinois,Central,OFF-AR-10001954,Office Supplies,Art,Newell 331,132.56,5,1.7115,0,Cards,10.055439422473302
5476,CA-2020-169691,15-06-20,18-06-20,First Class,Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,Central,OFF-LA-10002312,Office Supplies,Labels,Avery 490,152.4,3,22.2,0,Cards,10.055439422473302
346,CA-2020-169901,15-06-20,19-06-20,Standard Class,CC-12550,Clay Cheatham,Consumer,United States,San Francisco,California,West,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,155.976,3,4.7976,0,Cards,10.055439422473302
831,CA-2020-129462,16-06-20,21-06-20,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,South,OFF-AP-10003884,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",194.66,3,50.5848,0,Cards,40.282084165232334
2708,CA-2020-155873,16-06-20,21-06-20,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,West,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,240.16,4,92.2368,0,Cards,40.282084165232334
832,CA-2020-129462,16-06-20,21-06-20,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,South,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,241.98,2,51.8346,0,COD,40.282084165232334
830,CA-2020-129462,16-06-20,21-06-20,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,South,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",344.96,2,90.588,0,COD,40.282084165232334
6745,CA-2020-111269,16-06-20,18-06-20,Second Class,CS-12355,Christine Sundaresam,Consumer,United States,Dublin,Ohio,East,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,492.952,6,107.9892,0,COD,-28.45991717171715
2258,CA-2020-105214,16-06-20,19-06-20,First Class,TS-21610,Troy Staebel,Consumer,United States,San Francisco,California,West,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1259.96,7,90.972,0,Online,119.38541351351356
4542,US-2020-132206,16-06-20,21-06-20,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Chicago,Illinois,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,107.936,7,-8.904,0,COD,10.055439422473302
2706,CA-2020-155873,16-06-20,21-06-20,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,West,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,135.68,2,4.3368,0,COD,10.055439422473302
6746,CA-2020-111269,16-06-20,18-06-20,Second Class,CS-12355,Christine Sundaresam,Consumer,United States,Dublin,Ohio,East,OFF-AR-10001427,Office Supplies,Art,Newell 330,113.92,5,1.794,0,Cards,1.9701198019801984
2259,CA-2020-105214,16-06-20,19-06-20,First Class,TS-21610,Troy Staebel,Consumer,United States,San Francisco,California,West,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",132.54,2,8.7138,0,Cards,10.055439422473302
267,CA-2020-136826,16-06-20,20-06-20,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Chapel Hill,North Carolina,South,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",135.016,3,4.7304,0,Online,1.9701198019801984
2707,CA-2020-155873,16-06-20,21-06-20,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,West,OFF-PA-10001246,Office Supplies,Paper,Xerox 215,117.44,3,9.3312,0,COD,10.055439422473302
833,CA-2020-129462,16-06-20,21-06-20,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,South,TEC-PH-10002085,Technology,Phones,Clarity 53712,153.99,1,17.1574,0,Cards,10.055439422473302
7916,CA-2020-165323,17-06-20,21-06-20,Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,East,TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,114.34,3,8.1072,0,COD,10.055439422473302
1012,CA-2020-118437,17-06-20,21-06-20,Second Class,PF-19165,Philip Fox,Consumer,United States,Olympia,Washington,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",178.25,3,46.575,0,COD,1.9701198019801984
6604,CA-2020-146346,17-06-20,20-06-20,First Class,RA-19945,Ryan Akin,Consumer,United States,Commerce City,Colorado,West,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,196.352,3,-32.9292,0,COD,40.282084165232334
7915,CA-2020-165323,17-06-20,21-06-20,Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,East,TEC-MA-10003673,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,3436.5,5,1668.205,0,Cards,353.64370499999995
2501,CA-2020-131618,17-06-20,20-06-20,First Class,LS-17200,Luke Schmidt,Corporate,United States,Skokie,Illinois,Central,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",110.224,2,4.4312,1,Cards,10.055439422473302
2502,CA-2020-131618,17-06-20,20-06-20,First Class,LS-17200,Luke Schmidt,Corporate,United States,Skokie,Illinois,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,131.304,4,-3.5712,1,COD,10.055439422473302
2503,CA-2020-131618,17-06-20,20-06-20,First Class,LS-17200,Luke Schmidt,Corporate,United States,Skokie,Illinois,Central,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,123.36,4,-16.38,1,Online,10.055439422473302
1013,CA-2020-118437,17-06-20,21-06-20,Second Class,PF-19165,Philip Fox,Consumer,United States,Olympia,Washington,West,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,124.03,1,4.0687,0,Cards,1.9701198019801984
98,CA-2020-157833,17-06-20,20-06-20,First Class,KD-16345,Katherine Ducich,Consumer,United States,San Francisco,California,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,187.312,3,17.9592,0,Cards,40.282084165232334
6304,CA-2020-162712,18-06-20,20-06-20,Second Class,NK-18490,Neil Knudson,Home Office,United States,Corpus Christi,Texas,Central,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,123.352,3,23.235,0,Cards,1.9701198019801984
4496,CA-2020-112753,18-06-20,23-06-20,Standard Class,CC-12670,Craig Carreira,Consumer,United States,Los Angeles,California,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",965.9235,9,75.5937,1,Online,119.38541351351356
4497,CA-2020-112753,18-06-20,23-06-20,Standard Class,CC-12670,Craig Carreira,Consumer,United States,Los Angeles,California,West,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,138.88,6,19.0512,1,COD,10.055439422473302
653,CA-2020-140844,19-06-20,23-06-20,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,New York City,New York,East,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,109.82,2,45.9754,0,Online,10.055439422473302
654,CA-2020-140844,19-06-20,23-06-20,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,New York City,New York,East,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,121.12,8,10.312,0,Cards,10.055439422473302
4103,US-2020-102288,19-06-20,23-06-20,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,Central,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,157.176,8,47.5072,0,COD,1.9701198019801984
7107,CA-2020-128944,19-06-20,21-06-20,Second Class,KH-16330,Katharine Harms,Corporate,United States,Newark,Ohio,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",161.328,9,1.5291,0,Cards,1.9701198019801984
9828,CA-2020-169999,19-06-20,26-06-20,Standard Class,JS-15685,Jim Sink,Corporate,United States,New York City,New York,East,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,179.3,2,6.465,0,Online,40.282084165232334
2481,CA-2020-141992,19-06-20,25-06-20,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Dallas,Texas,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,199.584,2,-32.6366,0,Cards,1.9701198019801984
9288,CA-2020-154011,19-06-20,26-06-20,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Dallas,Texas,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",471.485,3,-84.9615,0,COD,-60.65392592592592
7105,CA-2020-128944,19-06-20,21-06-20,Second Class,KH-16330,Katharine Harms,Corporate,United States,Newark,Ohio,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,783.116,6,-43.4352,0,Online,-28.45991717171715
4101,US-2020-102288,19-06-20,23-06-20,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,Central,OFF-AP-10004655,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",78.264,1,-5.2072,0,Online,1.9701198019801984
2480,CA-2020-141992,19-06-20,25-06-20,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Dallas,Texas,Central,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,102.184,1,0.8388,0,COD,1.9701198019801984
9856,CA-2020-138870,19-06-20,23-06-20,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,West,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,108.56,2,11.5432,0,COD,10.055439422473302
9287,CA-2020-154011,19-06-20,26-06-20,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Dallas,Texas,Central,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,111.888,3,-11.0208,0,Online,1.9701198019801984
4102,US-2020-102288,19-06-20,23-06-20,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,Central,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,124.444,1,-1.11,0,Online,1.9701198019801984
9829,CA-2020-169999,19-06-20,26-06-20,Standard Class,JS-15685,Jim Sink,Corporate,United States,New York City,New York,East,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,137.568,3,3.7596,0,COD,10.055439422473302
9855,CA-2020-138870,19-06-20,23-06-20,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,West,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",144.32,4,21.1344,0,Online,10.055439422473302
7106,CA-2020-128944,19-06-20,21-06-20,Second Class,KH-16330,Katharine Harms,Corporate,United States,Newark,Ohio,East,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,143.784,3,7.272,0,Online,1.9701198019801984
890,CA-2020-132934,20-06-20,26-06-20,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,New Rochelle,New York,East,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,163.95,5,14.995,0,COD,40.282084165232334
823,CA-2020-101434,20-06-20,27-06-20,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Belleville,New Jersey,East,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,271.97,3,71.991,0,COD,40.282084165232334
9690,US-2020-135986,20-06-20,27-06-20,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Richmond,Virginia,South,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,521.96,4,125.99,0,COD,173.58531363636368
5293,CA-2020-151218,20-06-20,23-06-20,First Class,PJ-19015,Pauline Johnson,Consumer,United States,Miami,Florida,South,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,89.464,1,0.3348,0,Cards,10.055439422473302
824,CA-2020-101434,20-06-20,27-06-20,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Belleville,New Jersey,East,OFF-LA-10003223,Office Supplies,Labels,Avery 508,108.82,2,4.8118,0,Cards,10.055439422473302
1437,CA-2020-106852,20-06-20,27-06-20,Standard Class,ST-20530,Shui Tom,Consumer,United States,Parma,Ohio,East,OFF-AR-10003829,Office Supplies,Art,Newell 35,98.248,2,0.5904,0,COD,1.9701198019801984
9689,US-2020-135986,20-06-20,27-06-20,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Richmond,Virginia,South,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,129.4,5,15.552,0,COD,1.9701198019801984
1436,CA-2020-106852,20-06-20,27-06-20,Standard Class,ST-20530,Shui Tom,Consumer,United States,Parma,Ohio,East,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,160.104,6,10.8864,0,Cards,1.9701198019801984
891,CA-2020-132934,20-06-20,26-06-20,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,New Rochelle,New York,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,147.312,3,18.6006,0,COD,10.055439422473302
7895,CA-2020-124744,21-06-20,25-06-20,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,131.4,5,40.376,0,COD,1.9701198019801984
7897,CA-2020-124744,21-06-20,25-06-20,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,467.84,8,219.4416,0,Cards,173.58531363636368
7896,CA-2020-124744,21-06-20,25-06-20,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Wheeling,West Virginia,East,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,99.24,2,3.0576,0,Cards,1.9701198019801984
1630,CA-2020-101049,21-06-20,25-06-20,Second Class,AS-10240,Alan Shonely,Consumer,United States,Cleveland,Ohio,East,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,128.256,6,-34.38,0,COD,1.9701198019801984
1629,CA-2020-101049,21-06-20,25-06-20,Second Class,AS-10240,Alan Shonely,Consumer,United States,Cleveland,Ohio,East,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",139.92,5,2.464,0,Online,1.9701198019801984
9033,CA-2020-105823,22-06-20,26-06-20,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Detroit,Michigan,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",504.96,2,146.388,0,COD,119.38541351351356
7283,CA-2020-155936,22-06-20,29-06-20,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,79.036,3,-5.0094,0,Online,10.055439422473302
2766,CA-2020-165757,22-06-20,28-06-20,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,108.928,2,0.6696,0,COD,1.9701198019801984
2764,CA-2020-165757,22-06-20,28-06-20,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,113.332,3,-7.5768,0,Online,1.9701198019801984
2765,CA-2020-165757,22-06-20,28-06-20,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,150.155,5,-23.8855,0,Cards,1.9701198019801984
2500,US-2020-133781,22-06-20,23-06-20,First Class,DC-12850,Dan Campbell,Consumer,United States,Miami,Florida,South,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",145.608,3,12.6927,0,Cards,10.055439422473302
417,CA-2020-122105,24-06-20,28-06-20,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Huntington Beach,California,West,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,125.92,8,25.8984,0,Online,10.055439422473302
9937,CA-2020-132955,24-06-20,28-06-20,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Cranston,Rhode Island,East,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,128.93,3,48.3771,0,Cards,1.9701198019801984
4051,CA-2020-136350,24-06-20,26-06-20,Second Class,GA-14515,George Ashbrook,Consumer,United States,New York City,New York,East,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,190.764,2,32.6332,0,Cards,40.282084165232334
4083,US-2020-151316,24-06-20,30-06-20,Standard Class,MC-17635,Matthew Clasen,Corporate,United States,Decatur,Illinois,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,207.994,3,-320.2395,0,COD,40.282084165232334
4050,CA-2020-136350,24-06-20,26-06-20,Second Class,GA-14515,George Ashbrook,Consumer,United States,New York City,New York,East,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",318.69,3,49.8042,0,Online,40.282084165232334
1511,CA-2020-100384,24-06-20,01-07-20,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Pomona,California,West,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,431.6,8,111.824,0,COD,40.282084165232334
4084,US-2020-151316,24-06-20,30-06-20,Standard Class,MC-17635,Matthew Clasen,Corporate,United States,Decatur,Illinois,Central,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,98.272,3,3.21,0,COD,10.055439422473302
201,CA-2020-105074,24-06-20,29-06-20,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Akron,Ohio,East,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,103.744,3,6.795,0,Cards,1.9701198019801984
4655,CA-2020-159107,24-06-20,26-06-20,Second Class,KT-16480,Kean Thornton,Consumer,United States,San Francisco,California,West,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",111.88,1,1.3536,0,Cards,10.055439422473302
1512,CA-2020-100384,24-06-20,01-07-20,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Pomona,California,West,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,135.82,9,11.8206,0,Online,10.055439422473302
1993,CA-2020-133648,25-06-20,02-07-20,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Springfield,Oregon,West,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,113.04,6,26.64,0,Online,1.9701198019801984
7454,CA-2020-134796,25-06-20,01-07-20,Standard Class,FM-14380,Fred McMath,Consumer,United States,Bolingbrook,Illinois,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,179.48,2,16.704,0,Online,40.282084165232334
9584,CA-2020-116127,25-06-20,27-06-20,Second Class,SB-20205,Sarah Brown,Consumer,United States,New York City,New York,East,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,417.784,1,-5.0098,0,Online,40.282084165232334
4270,US-2020-124821,25-06-20,29-06-20,Second Class,AM-10705,Anne McFarland,Consumer,United States,Seattle,Washington,West,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",917.4,4,148.138,0,Cards,140.32442857142857
1995,CA-2020-133648,25-06-20,02-07-20,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Springfield,Oregon,West,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,123.304,3,-2.1195,0,COD,1.9701198019801984
1994,CA-2020-133648,25-06-20,02-07-20,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Springfield,Oregon,West,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",103.344,2,0.7348,0,Cards,1.9701198019801984
6943,CA-2020-107132,26-06-20,30-06-20,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,East,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,112.52,3,31.5192,0,Online,10.055439422473302
887,CA-2020-115364,26-06-20,02-07-20,Standard Class,OT-18730,Olvera Toch,Consumer,United States,San Diego,California,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,126.76,12,1.6752,0,COD,10.055439422473302
6940,CA-2020-107132,26-06-20,30-06-20,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,127.368,2,37.1084,0,Cards,10.055439422473302
4865,CA-2020-163531,26-06-20,30-06-20,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,New York City,New York,East,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,280.97,3,67.1916,0,COD,40.282084165232334
6761,CA-2020-100636,26-06-20,30-06-20,Standard Class,DO-13435,Denny Ordway,Consumer,United States,New York City,New York,East,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,285.94,3,0.0,0,Online,40.282084165232334
5629,CA-2020-148810,26-06-20,01-07-20,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Miami,Florida,South,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,289.552,3,-13.6776,0,Cards,40.282084165232334
5385,CA-2020-161410,26-06-20,03-07-20,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,368.2,3,41.79,0,Online,1.9701198019801984
3601,CA-2020-138310,26-06-20,30-06-20,Standard Class,NP-18700,Nora Preis,Consumer,United States,Denver,Colorado,West,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,444.928,9,64.7892,0,Cards,40.282084165232334
2232,CA-2020-157091,26-06-20,01-07-20,Standard Class,DB-13405,Denny Blanton,Consumer,United States,La Porte,Indiana,Central,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,536.45,5,31.587,0,Cards,119.38541351351356
5386,CA-2020-161410,26-06-20,03-07-20,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,577.916,14,72.7888,0,Online,-28.45991717171715
894,CA-2020-133256,26-06-20,27-06-20,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Detroit,Michigan,Central,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,592.92,8,135.98,0,COD,285.4475722891566
6942,CA-2020-107132,26-06-20,30-06-20,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,East,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",740.88,4,214.164,0,COD,119.38541351351356
893,CA-2020-133256,26-06-20,27-06-20,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Detroit,Michigan,Central,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,116.92,4,5.4128,0,Cards,10.055439422473302
6941,CA-2020-107132,26-06-20,30-06-20,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,East,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,114.4,5,8.236,0,COD,10.055439422473302
